id,code,name,kind,lft,rght,iata_code,unlocode,latitude,longitude,parent_id,iso_code,postal_code,source,status,timezone,altitude,country_code,display_name
"462","7402","Kabupaten Konawe","regency",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Konawe, Sulawesi Tenggara"
"463","7403","Kabupaten Muna","regency",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Muna, Sulawesi Tenggara"
"464","7404","Kabupaten Buton","regency",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Buton, Sulawesi Tenggara"
"465","7405","Kabupaten Konawe Selatan","regency",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Konawe Selatan, Sulawesi Tenggara"
"466","7406","Kabupaten Bombana","regency",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Bombana, Sulawesi Tenggara"
"467","7407","Kabupaten Wakatobi","regency",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Wakatobi, Sulawesi Tenggara"
"468","7408","Kabupaten Kolaka Utara","regency",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Kolaka Utara, Sulawesi Tenggara"
"469","7409","Kabupaten Konawe Utara","regency",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Konawe Utara, Sulawesi Tenggara"
"470","7410","Kabupaten Buton Utara","regency",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Buton Utara, Sulawesi Tenggara"
"471","7411","Kabupaten Kolaka Timur","regency",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Kolaka Timur, Sulawesi Tenggara"
"472","7412","Kabupaten Konawe Kepulauan","regency",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Konawe Kepulauan, Sulawesi Tenggara"
"473","7413","Kabupaten Muna Barat","regency",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Muna Barat, Sulawesi Tenggara"
"474","7414","Kabupaten Buton Tengah","regency",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Buton Tengah, Sulawesi Tenggara"
"475","7415","Kabupaten Buton Selatan","regency",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Buton Selatan, Sulawesi Tenggara"
"476","7471","Kota Kendari","city",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kota Kendari, Sulawesi Tenggara"
"477","7472","Kota Bau Bau","city",\N,\N,\N,\N,\N,\N,"29",\N,\N,"Kemendagri","active",\N,\N,"ID","Kota Bau Bau, Sulawesi Tenggara"
"478","7501","Kabupaten Gorontalo","regency",\N,\N,\N,\N,\N,\N,"30",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Gorontalo, Gorontalo"
"479","7502","Kabupaten Boalemo","regency",\N,\N,\N,\N,\N,\N,"30",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Boalemo, Gorontalo"
"480","7503","Kabupaten Bone Bolango","regency",\N,\N,\N,\N,\N,\N,"30",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Bone Bolango, Gorontalo"
"481","7504","Kabupaten Pohuwato","regency",\N,\N,\N,\N,\N,\N,"30",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Pohuwato, Gorontalo"
"482","7505","Kabupaten Gorontalo Utara","regency",\N,\N,\N,\N,\N,\N,"30",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Gorontalo Utara, Gorontalo"
"483","7571","Kota Gorontalo","city",\N,\N,\N,\N,\N,\N,"30",\N,\N,"Kemendagri","active",\N,\N,"ID","Kota Gorontalo, Gorontalo"
"484","7601","Kabupaten Pasangkayu","regency",\N,\N,\N,\N,\N,\N,"31",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Pasangkayu, Sulawesi Barat"
"485","7602","Kabupaten Mamuju","regency",\N,\N,\N,\N,\N,\N,"31",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Mamuju, Sulawesi Barat"
"486","7603","Kabupaten Mamasa","regency",\N,\N,\N,\N,\N,\N,"31",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Mamasa, Sulawesi Barat"
"487","7604","Kabupaten Polewali Mandar","regency",\N,\N,\N,\N,\N,\N,"31",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Polewali Mandar, Sulawesi Barat"
"488","7605","Kabupaten Majene","regency",\N,\N,\N,\N,\N,\N,"31",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Majene, Sulawesi Barat"
"489","7606","Kabupaten Mamuju Tengah","regency",\N,\N,\N,\N,\N,\N,"31",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Mamuju Tengah, Sulawesi Barat"
"490","8101","Kabupaten Maluku Tengah","regency",\N,\N,\N,\N,\N,\N,"32",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Maluku Tengah, Maluku"
"491","8102","Kabupaten Maluku Tenggara","regency",\N,\N,\N,\N,\N,\N,"32",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Maluku Tenggara, Maluku"
"492","8103","Kabupaten Kepulauan Tanimbar","regency",\N,\N,\N,\N,\N,\N,"32",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Kepulauan Tanimbar, Maluku"
"493","8104","Kabupaten Buru","regency",\N,\N,\N,\N,\N,\N,"32",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Buru, Maluku"
"494","8105","Kabupaten Seram Bagian Timur","regency",\N,\N,\N,\N,\N,\N,"32",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Seram Bagian Timur, Maluku"
"495","8106","Kabupaten Seram Bagian Barat","regency",\N,\N,\N,\N,\N,\N,"32",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Seram Bagian Barat, Maluku"
"496","8107","Kabupaten Kepulauan Aru","regency",\N,\N,\N,\N,\N,\N,"32",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Kepulauan Aru, Maluku"
"497","8108","Kabupaten Maluku Barat Daya","regency",\N,\N,\N,\N,\N,\N,"32",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Maluku Barat Daya, Maluku"
"498","8109","Kabupaten Buru Selatan","regency",\N,\N,\N,\N,\N,\N,"32",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Buru Selatan, Maluku"
"499","8171","Kota Ambon","city",\N,\N,\N,\N,\N,\N,"32",\N,\N,"Kemendagri","active",\N,\N,"ID","Kota Ambon, Maluku"
"500","8172","Kota Tual","city",\N,\N,\N,\N,\N,\N,"32",\N,\N,"Kemendagri","active",\N,\N,"ID","Kota Tual, Maluku"
"501","8201","Kabupaten Halmahera Barat","regency",\N,\N,\N,\N,\N,\N,"33",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Halmahera Barat, Maluku Utara"
"502","8202","Kabupaten Halmahera Tengah","regency",\N,\N,\N,\N,\N,\N,"33",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Halmahera Tengah, Maluku Utara"
"503","8203","Kabupaten Halmahera Utara","regency",\N,\N,\N,\N,\N,\N,"33",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Halmahera Utara, Maluku Utara"
"504","8204","Kabupaten Halmahera Selatan","regency",\N,\N,\N,\N,\N,\N,"33",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Halmahera Selatan, Maluku Utara"
"505","8205","Kabupaten Kepulauan Sula","regency",\N,\N,\N,\N,\N,\N,"33",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Kepulauan Sula, Maluku Utara"
"506","8206","Kabupaten Halmahera Timur","regency",\N,\N,\N,\N,\N,\N,"33",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Halmahera Timur, Maluku Utara"
"507","8207","Kabupaten Pulau Morotai","regency",\N,\N,\N,\N,\N,\N,"33",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Pulau Morotai, Maluku Utara"
"508","8208","Kabupaten Pulau Taliabu","regency",\N,\N,\N,\N,\N,\N,"33",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Pulau Taliabu, Maluku Utara"
"509","8271","Kota Ternate","city",\N,\N,\N,\N,\N,\N,"33",\N,\N,"Kemendagri","active",\N,\N,"ID","Kota Ternate, Maluku Utara"
"510","8272","Kota Tidore Kepulauan","city",\N,\N,\N,\N,\N,\N,"33",\N,\N,"Kemendagri","active",\N,\N,"ID","Kota Tidore Kepulauan, Maluku Utara"
"511","9103","Kabupaten Jayapura","regency",\N,\N,\N,\N,\N,\N,"34",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Jayapura, Papua"
"512","9105","Kabupaten Kepulauan Yapen","regency",\N,\N,\N,\N,\N,\N,"34",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Kepulauan Yapen, Papua"
"513","9106","Kabupaten Biak Numfor","regency",\N,\N,\N,\N,\N,\N,"34",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Biak Numfor, Papua"
"514","9110","Kabupaten Sarmi","regency",\N,\N,\N,\N,\N,\N,"34",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Sarmi, Papua"
"515","9111","Kabupaten Keerom","regency",\N,\N,\N,\N,\N,\N,"34",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Keerom, Papua"
"516","9115","Kabupaten Waropen","regency",\N,\N,\N,\N,\N,\N,"34",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Waropen, Papua"
"517","9119","Kabupaten Supiori","regency",\N,\N,\N,\N,\N,\N,"34",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Supiori, Papua"
"518","9120","Kabupaten Mamberamo Raya","regency",\N,\N,\N,\N,\N,\N,"34",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Mamberamo Raya, Papua"
"519","9171","Kota Jayapura","city",\N,\N,\N,\N,\N,\N,"34",\N,\N,"Kemendagri","active",\N,\N,"ID","Kota Jayapura, Papua"
"520","9201","Kabupaten Sorong","regency",\N,\N,\N,\N,\N,\N,"35",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Sorong, Papua Barat"
"521","9202","Kabupaten Manokwari","regency",\N,\N,\N,\N,\N,\N,"35",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Manokwari, Papua Barat"
"522","9203","Kabupaten Fak Fak","regency",\N,\N,\N,\N,\N,\N,"35",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Fak Fak, Papua Barat"
"523","9204","Kabupaten Sorong Selatan","regency",\N,\N,\N,\N,\N,\N,"35",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Sorong Selatan, Papua Barat"
"524","9205","Kabupaten Raja Ampat","regency",\N,\N,\N,\N,\N,\N,"35",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Raja Ampat, Papua Barat"
"525","9206","Kabupaten Teluk Bintuni","regency",\N,\N,\N,\N,\N,\N,"35",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Teluk Bintuni, Papua Barat"
"526","9207","Kabupaten Teluk Wondama","regency",\N,\N,\N,\N,\N,\N,"35",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Teluk Wondama, Papua Barat"
"527","9208","Kabupaten Kaimana","regency",\N,\N,\N,\N,\N,\N,"35",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Kaimana, Papua Barat"
"528","9209","Kabupaten Tambrauw","regency",\N,\N,\N,\N,\N,\N,"35",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Tambrauw, Papua Barat"
"529","9210","Kabupaten Maybrat","regency",\N,\N,\N,\N,\N,\N,"35",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Maybrat, Papua Barat"
"530","9211","Kabupaten Manokwari Selatan","regency",\N,\N,\N,\N,\N,\N,"35",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Manokwari Selatan, Papua Barat"
"531","9212","Kabupaten Pegunungan Arfak","regency",\N,\N,\N,\N,\N,\N,"35",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Pegunungan Arfak, Papua Barat"
"532","9271","Kota Sorong","city",\N,\N,\N,\N,\N,\N,"35",\N,\N,"Kemendagri","active",\N,\N,"ID","Kota Sorong, Papua Barat"
"533","9301","Kabupaten Merauke","regency",\N,\N,\N,\N,\N,\N,"36",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Merauke, Papua Selatan"
"534","9302","Kabupaten Boven Digoel","regency",\N,\N,\N,\N,\N,\N,"36",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Boven Digoel, Papua Selatan"
"535","9303","Kabupaten Mappi","regency",\N,\N,\N,\N,\N,\N,"36",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Mappi, Papua Selatan"
"536","9304","Kabupaten Asmat","regency",\N,\N,\N,\N,\N,\N,"36",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Asmat, Papua Selatan"
"537","9401","Kabupaten Nabire","regency",\N,\N,\N,\N,\N,\N,"37",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Nabire, Papua Tengah"
"538","9402","Kabupaten Puncak Jaya","regency",\N,\N,\N,\N,\N,\N,"37",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Puncak Jaya, Papua Tengah"
"539","9403","Kabupaten Paniai","regency",\N,\N,\N,\N,\N,\N,"37",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Paniai, Papua Tengah"
"540","9404","Kabupaten Mimika","regency",\N,\N,\N,\N,\N,\N,"37",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Mimika, Papua Tengah"
"541","9405","Kabupaten Puncak","regency",\N,\N,\N,\N,\N,\N,"37",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Puncak, Papua Tengah"
"542","9406","Kabupaten Dogiyai","regency",\N,\N,\N,\N,\N,\N,"37",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Dogiyai, Papua Tengah"
"543","9407","Kabupaten Intan Jaya","regency",\N,\N,\N,\N,\N,\N,"37",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Intan Jaya, Papua Tengah"
"544","9408","Kabupaten Deiyai","regency",\N,\N,\N,\N,\N,\N,"37",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Deiyai, Papua Tengah"
"545","9501","Kabupaten Jayawijaya","regency",\N,\N,\N,\N,\N,\N,"38",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Jayawijaya, Papua Pegunungan"
"546","9502","Kabupaten Pegunungan Bintang","regency",\N,\N,\N,\N,\N,\N,"38",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Pegunungan Bintang, Papua Pegunungan"
"547","9503","Kabupaten Yahukimo","regency",\N,\N,\N,\N,\N,\N,"38",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Yahukimo, Papua Pegunungan"
"548","9504","Kabupaten Tolikara","regency",\N,\N,\N,\N,\N,\N,"38",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Tolikara, Papua Pegunungan"
"549","9505","Kabupaten Mamberamo Tengah","regency",\N,\N,\N,\N,\N,\N,"38",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Mamberamo Tengah, Papua Pegunungan"
"550","9506","Kabupaten Yalimo","regency",\N,\N,\N,\N,\N,\N,"38",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Yalimo, Papua Pegunungan"
"551","9507","Kabupaten Lanny Jaya","regency",\N,\N,\N,\N,\N,\N,"38",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Lanny Jaya, Papua Pegunungan"
"552","9508","Kabupaten Nduga","regency",\N,\N,\N,\N,\N,\N,"38",\N,\N,"Kemendagri","active",\N,\N,"ID","Kabupaten Nduga, Papua Pegunungan"
"91591","DPS","Denpasar I Gusti Ngurah Rai International Airport","airport",\N,\N,"DPS",\N,"-8.7484090","115.1671230","1",\N,\N,"OurAirports","active",\N,\N,"ID","Denpasar I Gusti Ngurah Rai International Airport"
"91592","CGK","Soekarno-Hatta International Airport","airport",\N,\N,"CGK",\N,"-6.1255700","106.6559980","1",\N,\N,"OurAirports","active",\N,\N,"ID","Soekarno-Hatta International Airport"
"91593","SUB","Juanda International Airport","airport",\N,\N,"SUB",\N,"-7.3798300","112.7870030","1",\N,\N,"OurAirports","active",\N,\N,"ID","Juanda International Airport"
"91594","JOG","Adisutjipto Airport","airport",\N,\N,"JOG",\N,"-7.7881800","110.4319990","1",\N,\N,"OurAirports","active",\N,\N,"ID","Adisutjipto Airport"
"91595","LOP","Lombok International Airport","airport",\N,\N,"LOP",\N,"-8.7599620","116.2781690","1",\N,\N,"OurAirports","active",\N,\N,"ID","Lombok International Airport"
"91596","HLP","Halim Perdanakusuma International Airport","airport",\N,\N,"HLP",\N,"-6.2666101","106.8909988","1",\N,\N,"OurAirports","active",\N,\N,"ID","Halim Perdanakusuma International Airport"
"91597","UPG","Hasanuddin International Airport","airport",\N,\N,"UPG",\N,"-5.0616300","119.5540010","1",\N,\N,"OurAirports","active",\N,\N,"ID","Hasanuddin International Airport"
"91598","KNO","Kualanamu International Airport","airport",\N,\N,"KNO",\N,"3.6378470","98.8705660","1",\N,\N,"OurAirports","active",\N,\N,"ID","Kualanamu International Airport"
"91599","MES","Soewondo Air Force Base","airport",\N,\N,"MES",\N,"3.5584250","98.6722750","1",\N,\N,"OurAirports","active",\N,\N,"ID","Soewondo Air Force Base"
"91600","MDC","Sam Ratulangi Airport","airport",\N,\N,"MDC",\N,"1.5492660","124.9263190","1",\N,\N,"OurAirports","active",\N,\N,"ID","Sam Ratulangi Airport"
"91601","DJJ","Dortheys Hiyo Eluay International Airport","airport",\N,\N,"DJJ",\N,"-2.5796270","140.5198570","1",\N,\N,"OurAirports","active",\N,\N,"ID","Dortheys Hiyo Eluay International Airport"
"91602","SOC","Adisumarmo Airport","airport",\N,\N,"SOC",\N,"-7.5160440","110.7574920","1",\N,\N,"OurAirports","active",\N,\N,"ID","Adisumarmo Airport"
"91603","BDO","Husein Sastranegara International Airport","airport",\N,\N,"BDO",\N,"-6.9006300","107.5759960","1",\N,\N,"OurAirports","active",\N,\N,"ID","Husein Sastranegara International Airport"
"91604","PLM","Sultan Mahmud Badaruddin II Airport","airport",\N,\N,"PLM",\N,"-2.8976530","104.6981470","1",\N,\N,"OurAirports","active",\N,\N,"ID","Sultan Mahmud Badaruddin II Airport"
"91605","SRG","Achmad Yani Airport","airport",\N,\N,"SRG",\N,"-6.9707320","110.3732440","1",\N,\N,"OurAirports","active",\N,\N,"ID","Achmad Yani Airport"
"91606","BPN","Sultan Aji Muhammad Sulaiman Sepinggan International Airport","airport",\N,\N,"BPN",\N,"-1.2683420","116.8945200","1",\N,\N,"OurAirports","active",\N,\N,"ID","Sultan Aji Muhammad Sulaiman Sepinggan International Airport"
"91607","BTJ","Sultan Iskandar Muda International Airport","airport",\N,\N,"BTJ",\N,"5.5250870","95.4199700","1",\N,\N,"OurAirports","active",\N,\N,"ID","Sultan Iskandar Muda International Airport"
"91608","BTH","Hang Nadim International Airport","airport",\N,\N,"BTH",\N,"1.1210300","104.1190030","1",\N,\N,"OurAirports","active",\N,\N,"ID","Hang Nadim International Airport"
"91609","WMX","Wamena Airport","airport",\N,\N,"WMX",\N,"-4.0973240","138.9524170","1",\N,\N,"OurAirports","active",\N,\N,"ID","Wamena Airport"
"91610","LBJ","Komodo Airport","airport",\N,\N,"LBJ",\N,"-8.4806940","119.8883060","1",\N,\N,"OurAirports","active",\N,\N,"ID","Komodo Airport"
"91611","PDG","Minangkabau International Airport","airport",\N,\N,"PDG",\N,"-0.7869170","100.2809980","1",\N,\N,"OurAirports","active",\N,\N,"ID","Minangkabau International Airport"
"91612","PKU","Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB","airport",\N,\N,"PKU",\N,"0.4586470","101.4443210","1",\N,\N,"OurAirports","active",\N,\N,"ID","Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB"
"91613","AMQ","Pattimura International Airport","airport",\N,\N,"AMQ",\N,"-3.7102600","128.0890050","1",\N,\N,"OurAirports","active",\N,\N,"ID","Pattimura International Airport"
"91614","BIK","Frans Kaisiepo Airport","airport",\N,\N,"BIK",\N,"-1.1900200","136.1080020","1",\N,\N,"OurAirports","active",\N,\N,"ID","Frans Kaisiepo Airport"
"91615","KOE","El Tari Airport","airport",\N,\N,"KOE",\N,"-10.1716000","123.6709980","1",\N,\N,"OurAirports","active",\N,\N,"ID","El Tari Airport"
"91616","PNK","Supadio Airport","airport",\N,\N,"PNK",\N,"-0.1507110","109.4039990","1",\N,\N,"OurAirports","active",\N,\N,"ID","Supadio Airport"
"91617","BDJ","Syamsudin Noor International Airport","airport",\N,\N,"BDJ",\N,"-3.4423600","114.7630000","1",\N,\N,"OurAirports","active",\N,\N,"ID","Syamsudin Noor International Airport"
"91618","SOQ","Domine Eduard Osok Airport","airport",\N,\N,"SOQ",\N,"-0.8940000","131.2870000","1",\N,\N,"OurAirports","active",\N,\N,"ID","Domine Eduard Osok Airport"
"91619","TIM","Mozes Kilangin Airport","airport",\N,\N,"TIM",\N,"-4.5297800","136.8873880","1",\N,\N,"OurAirports","active",\N,\N,"ID","Mozes Kilangin Airport"
"91620","MLG","Abdul Rachman Saleh Airport","airport",\N,\N,"MLG",\N,"-7.9290990","112.7142330","1",\N,\N,"OurAirports","active",\N,\N,"ID","Abdul Rachman Saleh Airport"
"91621","MKW","Rendani Airport","airport",\N,\N,"MKW",\N,"-0.8918330","134.0489960","1",\N,\N,"OurAirports","active",\N,\N,"ID","Rendani Airport"
"91622","TTE","Sultan Babullah Airport","airport",\N,\N,"TTE",\N,"0.8310120","127.3816110","1",\N,\N,"OurAirports","active",\N,\N,"ID","Sultan Babullah Airport"
"91623","CXP","Tunggul Wulung Airport","airport",\N,\N,"CXP",\N,"-7.6450600","109.0339970","1",\N,\N,"OurAirports","active",\N,\N,"ID","Tunggul Wulung Airport"
"91624","TKG","Radin Inten II International Airport","airport",\N,\N,"TKG",\N,"-5.2468030","105.1825310","1",\N,\N,"OurAirports","active",\N,\N,"ID","Radin Inten II International Airport"
"91625","TJQ","H A S Hanandjoeddin International Airport","airport",\N,\N,"TJQ",\N,"-2.7441090","107.7545350","1",\N,\N,"OurAirports","active",\N,\N,"ID","H A S Hanandjoeddin International Airport"
"91626","MKQ","Mopah International Airport","airport",\N,\N,"MKQ",\N,"-8.5238980","140.4196930","1",\N,\N,"OurAirports","active",\N,\N,"ID","Mopah International Airport"
"91627","GNS","Binaka Airport","airport",\N,\N,"GNS",\N,"1.1662800","97.7043270","1",\N,\N,"OurAirports","active",\N,\N,"ID","Binaka Airport"
"91628","PKY","Tjilik Riwut Airport","airport",\N,\N,"PKY",\N,"-2.2271460","113.9433880","1",\N,\N,"OurAirports","active",\N,\N,"ID","Tjilik Riwut Airport"
"91629","DJB","Sultan Thaha Airport","airport",\N,\N,"DJB",\N,"-1.6386850","103.6450630","1",\N,\N,"OurAirports","active",\N,\N,"ID","Sultan Thaha Airport"
"91630","PKN","Iskandar Airport","airport",\N,\N,"PKN",\N,"-2.7052000","111.6729970","1",\N,\N,"OurAirports","active",\N,\N,"ID","Iskandar Airport"
"91631","KTG","Rahadi Osman Airport","airport",\N,\N,"KTG",\N,"-1.8171650","109.9634690","1",\N,\N,"OurAirports","active",\N,\N,"ID","Rahadi Osman Airport"
"91632","PLW","Mutiara - SIS Al-Jufrie Airport","airport",\N,\N,"PLW",\N,"-0.9164620","119.9086470","1",\N,\N,"OurAirports","active",\N,\N,"ID","Mutiara - SIS Al-Jufrie Airport"
"91633","OKL","Oksibil Airport","airport",\N,\N,"OKL",\N,"-4.9071000","140.6277000","1",\N,\N,"OurAirports","active",\N,\N,"ID","Oksibil Airport"
"91634","PGK","Depati Amir Airport","airport",\N,\N,"PGK",\N,"-2.1622000","106.1390000","1",\N,\N,"OurAirports","active",\N,\N,"ID","Depati Amir Airport"
"91635","TRK","Juwata International Airport / Suharnoko Harbani AFB","airport",\N,\N,"TRK",\N,"3.3251450","117.5641690","1",\N,\N,"OurAirports","active",\N,\N,"ID","Juwata International Airport / Suharnoko Harbani AFB"
"91636","YIA","Yogyakarta International Airport","airport",\N,\N,"YIA",\N,"-7.9053380","110.0572640","1",\N,\N,"OurAirports","active",\N,\N,"ID","Yogyakarta International Airport"
"91637","MOF","Frans Xavier Seda Airport","airport",\N,\N,"MOF",\N,"-8.6395140","122.2381350","1",\N,\N,"OurAirports","active",\N,\N,"ID","Frans Xavier Seda Airport"
"91641","AAP","Aji Pangeran Tumenggung Pranoto International Airport","airport",\N,\N,"AAP",\N,"-0.3744780","117.2501280","1",\N,\N,"OurAirports","active",\N,\N,"ID","Aji Pangeran Tumenggung Pranoto International Airport"
"91642","LUW","Syukuran Aminuddin Amir Airport","airport",\N,\N,"LUW",\N,"-1.0358930","122.7739340","1",\N,\N,"OurAirports","active",\N,\N,"ID","Syukuran Aminuddin Amir Airport"
"91643","ENE","H. Hasan Aroeboesman (Ende) Airport","airport",\N,\N,"ENE",\N,"-8.8491140","121.6610100","1",\N,\N,"OurAirports","active",\N,\N,"ID","H. Hasan Aroeboesman (Ende) Airport"
"91644","KDI","Haluoleo Airport","airport",\N,\N,"KDI",\N,"-4.0816100","122.4179990","1",\N,\N,"OurAirports","active",\N,\N,"ID","Haluoleo Airport"
"91645","TMC","Tambolaka Airport","airport",\N,\N,"TMC",\N,"-9.4092240","119.2425580","1",\N,\N,"OurAirports","active",\N,\N,"ID","Tambolaka Airport"
"91646","SWQ","Sultan Muhammad Kaharuddin III Airport","airport",\N,\N,"SWQ",\N,"-8.4890400","117.4120030","1",\N,\N,"OurAirports","active",\N,\N,"ID","Sultan Muhammad Kaharuddin III Airport"
"91647","TNJ","Raja Haji Fisabilillah International Airport","airport",\N,\N,"TNJ",\N,"0.9239700","104.5334100","1",\N,\N,"OurAirports","active",\N,\N,"ID","Raja Haji Fisabilillah International Airport"
"91648","DEX","Nop Goliat Dekai Airport","airport",\N,\N,"DEX",\N,"-4.8557000","139.4820060","1",\N,\N,"OurAirports","active",\N,\N,"ID","Nop Goliat Dekai Airport"
"91649","PCB","Pondok Cabe Air Base","airport",\N,\N,"PCB",\N,"-6.3369598","106.7649994","1",\N,\N,"OurAirports","active",\N,\N,"ID","Pondok Cabe Air Base"
"91650","KBF","Karubaga Airport","airport",\N,\N,"KBF",\N,"-3.6846150","138.4790180","1",\N,\N,"OurAirports","active",\N,\N,"ID","Karubaga Airport"
"91652","LLJ","Silampari Airport","airport",\N,\N,"LLJ",\N,"-3.2881650","102.9144900","1",\N,\N,"OurAirports","active",\N,\N,"ID","Silampari Airport"
"91653","DHX","Dhoho International Airport","airport",\N,\N,"DHX",\N,"-7.7502780","111.9472220","1",\N,\N,"OurAirports","active",\N,\N,"ID","Dhoho International Airport"
